Order ID,Order Date,Customer ID,Product ID,Units Sold,Total Sales
85844,6-6-2015,E1024,40,65,"?6,305.00"
40912,3-30-2018,E1042,38,80,"?2,560.00"
15053,6-15-2015,E1080,67,25,"?1,232.50"
49067,4-22-2016,E1035,63,15,?150.00
59672,3-22-2018,E1012,8,64,"?1,152.00"
55356,11-13-2018,E1082,25,8,?249.84
42163,6-10-2017,E1064,40,9,?873.00
41416,10-23-2018,E1056,48,73,"?1,273.85"
51303,3-6-2015,E1073,22,21,?94.50
8601,9-9-2015,E1017,25,53,"?1,655.19"
48177,7-26-2016,E1066,10,56,"?1,195.60"
86646,9-18-2018,E1018,60,66,?825.00
22569,12-10-2017,E1041,58,87,"?1,218.00"
76365,8-13-2017,E1060,58,66,?924.00
45910,5-29-2017,E1041,57,49,"?2,234.40"
23330,12-29-2018,E1054,43,90,"?3,600.00"
62206,12-24-2015,E1020,32,51,?918.00
78967,12-26-2017,E1015,33,36,?504.00
48186,6-13-2017,E1054,56,13,?123.50
42144,9-2-2017,E1088,63,31,?310.00
52722,4-9-2017,E1089,37,74,"?3,922.00"
51962,6-30-2017,E1026,33,46,?644.00
63629,2-14-2018,E1027,1,82,"?3,198.00"
85973,7-17-2015,E1061,8,5,?90.00
39232,8-27-2018,E1013,18,90,"?3,420.00"
58201,6-27-2015,E1067,14,5,?35.00
17284,7-26-2018,E1037,7,18,?342.00
12233,12-30-2018,E1033,44,7,?98.00
51301,12-21-2018,E1004,64,86,"?2,451.00"
62365,1-26-2017,E1059,1,84,"?3,276.00"
69269,10-27-2016,E1039,20,68,"?1,700.00"
30515,3-18-2018,E1016,74,79,"?1,283.75"
89807,9-10-2018,E1039,73,46,"?1,380.00"
57719,2-26-2018,E1014,12,58,"?15,283.00"
18797,8-19-2016,E1012,20,69,"?1,725.00"
29356,11-6-2018,E1082,41,23,?800.40
85702,8-16-2016,E1089,36,71,"?1,207.00"
44304,10-23-2018,E1070,12,88,"?23,188.00"
35623,12-9-2016,E1083,39,10,?200.00
23884,11-1-2016,E1030,69,63,"?7,798.77"
64347,7-28-2018,E1036,37,79,"?4,187.00"
63610,4-14-2015,E1026,49,13,?426.40
86533,7-1-2017,E1031,4,9,?306.00
27262,10-4-2016,E1055,6,53,?954.00
17377,9-23-2017,E1077,4,69,"?2,346.00"
40605,11-23-2016,E1006,74,7,?113.75
16980,3-18-2018,E1066,4,49,"?1,666.00"
47595,2-14-2018,E1041,33,62,?868.00
14380,7-22-2018,E1053,38,56,"?1,792.00"
83726,4-6-2018,E1013,10,73,"?1,558.55"
79460,12-7-2017,E1083,75,81,"?3,555.90"
79731,5-19-2015,E1053,62,54,"?4,374.00"
31104,11-9-2016,E1076,70,80,"?1,860.00"
55378,4-1-2018,E1083,10,17,?362.95
16310,9-24-2015,E1060,7,51,?969.00
26961,5-7-2018,E1010,31,56,?336.00
6578,5-5-2017,E1052,8,72,"?1,296.00"
20026,7-11-2015,E1032,22,90,?405.00
7202,9-20-2018,E1063,40,62,"?6,014.00"
83317,4-23-2017,E1073,74,57,?926.25
19129,8-15-2016,E1045,59,45,"?1,975.50"
5647,4-24-2018,E1004,38,21,?672.00
41719,5-20-2016,E1006,77,31,?294.50
73654,4-25-2016,E1015,29,20,?920.00
23220,10-19-2017,E1016,27,26,?806.00
41105,2-11-2018,E1012,66,60,"?1,080.00"
56477,5-27-2016,E1034,35,5,?105.25
50173,12-15-2018,E1052,77,65,?617.50
87032,10-14-2016,E1012,50,11,?231.00
53097,4-22-2016,E1061,55,70,"?1,050.00"
77268,4-30-2016,E1071,49,29,?951.20
24724,8-16-2018,E1083,27,67,"?2,077.00"
57874,3-14-2015,E1045,2,54,?540.00
45673,9-7-2017,E1068,54,34,?263.50
53939,10-17-2017,E1059,4,40,"?1,360.00"
22105,1-20-2017,E1047,51,52,"?1,976.00"
5285,7-23-2016,E1042,77,25,?237.50
12463,1-9-2016,E1056,32,42,?756.00
62936,1-28-2015,E1036,35,88,"?1,852.40"
17043,6-27-2017,E1055,63,35,?350.00
59529,5-14-2015,E1084,55,48,?720.00
10842,7-4-2018,E1053,62,46,"?3,726.00"
84624,7-27-2016,E1035,17,55,?852.50
51906,7-15-2018,E1069,49,6,?196.80
23134,5-29-2018,E1040,26,72,"?1,512.00"
86746,8-23-2015,E1089,40,48,"?4,656.00"
67017,10-4-2017,E1004,63,25,?250.00
21289,3-23-2016,E1028,20,46,"?1,150.00"
7989,10-29-2015,E1005,11,39,?497.25
40071,3-29-2016,E1074,4,24,?816.00
74067,6-20-2017,E1006,65,18,?216.00
29982,8-31-2018,E1079,18,50,"?1,900.00"
57868,10-3-2017,E1030,2,27,?270.00
61595,11-26-2015,E1078,16,60,?150.00
15285,1-10-2016,E1037,5,68,"?4,250.00"
32736,3-25-2018,E1072,5,37,"?2,312.50"
21142,12-17-2016,E1060,22,84,?378.00
37617,4-26-2016,E1009,73,84,"?2,520.00"
35474,12-23-2016,E1072,40,27,"?2,619.00"
19538,11-19-2017,E1081,45,85,"?1,105.00"
75934,10-23-2016,E1004,29,57,"?2,622.00"
39271,11-2-2017,E1045,30,12,?115.80
18722,8-10-2015,E1057,60,61,?762.50
83830,4-26-2016,E1014,68,11,?101.20
20113,5-24-2018,E1077,16,70,?175.00
50196,6-28-2017,E1022,63,48,?480.00
87350,5-13-2017,E1020,74,67,"?1,088.75"
14325,9-12-2016,E1074,62,21,"?1,701.00"
64834,9-7-2015,E1085,67,32,"?1,577.60"
8505,9-16-2015,E1025,60,27,?337.50
48516,12-19-2016,E1062,24,61,"?1,186.45"
18964,8-24-2018,E1010,44,89,"?1,246.00"
59116,11-3-2018,E1077,26,17,?357.00
13815,1-4-2015,E1086,49,37,"?1,213.60"
34416,3-2-2015,E1081,49,50,"?1,640.00"
50689,12-5-2016,E1024,59,17,?746.30
31251,5-10-2018,E1014,9,41,?902.00
75254,12-4-2015,E1024,29,8,?368.00
89022,9-9-2015,E1040,13,73,?967.25
19027,10-12-2018,E1003,54,73,?565.75
5823,8-18-2015,E1046,42,61,"?1,579.29"
48768,6-24-2018,E1060,18,37,"?1,406.00"
29629,11-16-2017,E1060,2,88,?880.00
42345,2-28-2018,E1080,53,76,"?1,482.00"
38869,9-8-2018,E1078,36,70,"?1,190.00"
41661,9-9-2016,E1046,10,23,?491.05
28937,7-11-2018,E1083,71,28,?208.60
18433,11-10-2016,E1039,30,16,?154.40
48168,9-2-2016,E1037,63,61,?610.00
76444,1-9-2015,E1006,14,16,?112.00
46617,7-5-2015,E1086,72,63,?567.00
74218,8-11-2015,E1085,60,79,?987.50
55047,7-7-2017,E1053,55,80,"?1,200.00"
67775,3-31-2016,E1024,5,37,"?2,312.50"
21510,5-3-2018,E1070,10,56,"?1,195.60"
58921,7-26-2015,E1058,33,33,?462.00
62140,7-2-2015,E1013,52,17,?935.00
75986,4-5-2017,E1074,59,18,?790.20
47084,7-14-2016,E1045,12,26,"?6,851.00"
25413,6-3-2017,E1088,65,90,"?1,080.00"
59361,4-19-2015,E1078,1,21,?819.00
7497,4-27-2018,E1032,73,47,"?1,410.00"
39425,11-2-2016,E1003,71,74,?551.30
22137,11-21-2015,E1008,56,25,?237.50
76150,9-11-2017,E1006,33,71,?994.00
32034,10-18-2016,E1059,57,24,"?1,094.40"
44894,2-2-2016,E1005,73,38,"?1,140.00"
27729,5-7-2016,E1067,19,10,?125.00
11372,11-9-2016,E1013,33,88,"?1,232.00"
63005,8-12-2016,E1023,7,67,"?1,273.00"
35547,5-25-2018,E1011,35,14,?294.70
87930,3-24-2016,E1071,29,63,"?2,898.00"
62305,7-3-2018,E1051,41,30,"?1,044.00"
32733,3-2-2015,E1007,56,86,?817.00
77374,3-11-2018,E1007,11,45,?573.75
58522,3-2-2016,E1046,75,84,"?3,687.60"
13969,4-10-2017,E1014,24,72,"?1,400.40"
69066,7-25-2017,E1011,65,24,?288.00
20258,11-23-2018,E1061,43,16,?640.00
87824,11-11-2017,E1054,23,11,?396.00
49914,10-3-2016,E1055,74,85,"?1,381.25"
78056,10-8-2018,E1074,44,11,?154.00
22592,12-22-2015,E1084,37,17,?901.00
68227,5-10-2017,E1075,47,10,?240.00
34026,3-12-2016,E1025,33,28,?392.00
45561,4-29-2018,E1041,54,67,?519.25
83275,2-17-2017,E1010,66,60,"?1,080.00"
34322,7-20-2018,E1069,71,62,?461.90
16990,5-3-2015,E1084,52,38,"?2,090.00"
13438,5-22-2016,E1051,3,74,"?1,361.60"
55932,3-18-2018,E1034,39,45,?900.00
81449,3-12-2017,E1061,72,46,?414.00
13642,1-26-2018,E1017,8,5,?90.00
48481,12-28-2015,E1035,5,20,"?1,250.00"
28531,6-27-2016,E1048,43,42,"?1,680.00"
50792,6-21-2015,E1058,50,5,?105.00
59332,12-26-2015,E1059,77,62,?589.00
87015,4-15-2015,E1007,76,80,"?2,660.00"
85417,4-3-2017,E1015,49,20,?656.00
50090,6-2-2018,E1069,2,33,?330.00
88245,4-13-2017,E1086,58,34,?476.00
35627,2-7-2015,E1001,26,84,"?1,764.00"
29312,6-19-2017,E1072,31,71,?426.00
71290,11-5-2017,E1001,76,36,"?1,197.00"
44722,9-9-2017,E1017,37,74,"?3,922.00"
25656,1-30-2017,E1065,32,9,?162.00
45271,1-19-2018,E1079,42,18,?466.02
89285,12-28-2016,E1075,64,62,"?1,767.00"
74187,8-22-2017,E1027,7,8,?152.00
40903,5-15-2017,E1069,41,72,"?2,505.60"
68189,2-3-2017,E1079,61,67,?938.00
65323,8-15-2015,E1076,32,17,?306.00
88551,12-23-2017,E1034,27,50,"?1,550.00"
53068,1-30-2015,E1083,22,25,?112.50
72473,5-5-2016,E1086,57,50,"?2,280.00"
28960,6-20-2018,E1023,66,26,?468.00
75728,12-14-2018,E1058,38,10,?320.00
5918,8-1-2015,E1034,33,14,?196.00
69762,2-24-2016,E1025,65,13,?156.00
62007,6-30-2017,E1075,30,13,?125.45
84826,5-8-2017,E1061,51,57,"?2,166.00"
15652,11-11-2017,E1086,62,30,"?2,430.00"
40560,3-3-2017,E1027,77,90,?855.00
41652,2-27-2016,E1050,26,72,"?1,512.00"
85759,8-25-2018,E1038,44,40,?560.00
65305,11-2-2015,E1002,57,22,"?1,003.20"
75934,7-7-2018,E1051,4,39,"?1,326.00"
16703,10-2-2018,E1032,1,56,"?2,184.00"
48837,5-29-2016,E1071,4,15,?510.00
34169,1-2-2016,E1014,4,51,"?1,734.00"
66334,7-25-2016,E1018,76,90,"?2,992.50"
78269,11-14-2015,E1042,14,48,?336.00
75371,10-1-2015,E1073,73,42,"?1,260.00"
66064,10-6-2016,E1054,63,12,?120.00
11031,4-1-2015,E1010,72,56,?504.00
5048,12-22-2016,E1068,13,26,?344.50
6906,7-5-2015,E1078,18,25,?950.00
12908,1-5-2017,E1069,56,26,?247.00
84603,10-30-2018,E1047,73,38,"?1,140.00"
20464,11-27-2015,E1062,13,74,?980.50
19269,6-12-2016,E1036,41,11,?382.80
63630,2-16-2017,E1067,33,80,"?1,120.00"
75606,1-14-2015,E1010,55,42,?630.00
89415,11-23-2017,E1020,70,89,"?2,069.25"
80116,4-29-2016,E1015,8,67,"?1,206.00"
7392,2-11-2018,E1082,14,46,?322.00
13962,11-14-2017,E1068,63,37,?370.00
54048,4-26-2015,E1045,71,86,?640.70
56996,4-24-2017,E1070,40,6,?582.00
70301,9-10-2015,E1023,23,25,?900.00
81539,4-30-2016,E1015,59,82,"?3,599.80"
43935,11-17-2017,E1080,53,8,?156.00
73591,6-20-2018,E1059,54,68,?527.00
60635,2-8-2017,E1011,65,58,?696.00
72267,8-17-2018,E1023,24,78,"?1,517.10"
44669,6-6-2015,E1035,20,29,?725.00
29712,11-4-2017,E1003,48,29,?506.05
47440,8-21-2018,E1079,7,16,?304.00
72372,1-16-2015,E1021,52,57,"?3,135.00"
38414,5-1-2018,E1029,69,70,"?8,665.30"
57922,11-4-2017,E1002,27,62,"?1,922.00"
45403,5-16-2017,E1037,12,43,"?11,330.50"
68156,12-1-2015,E1033,20,46,"?1,150.00"
37019,1-6-2017,E1029,16,75,?187.50
78962,5-31-2016,E1081,70,39,?906.75
77806,10-15-2018,E1013,75,63,"?2,765.70"
52221,3-25-2018,E1060,38,44,"?1,408.00"
46879,3-14-2015,E1034,4,66,"?2,244.00"
77866,10-1-2018,E1011,25,8,?249.84
7853,5-27-2016,E1048,45,84,"?1,092.00"
30726,7-30-2018,E1028,52,37,"?2,035.00"
55802,7-19-2015,E1089,25,45,"?1,405.35"
24275,9-17-2018,E1019,2,73,?730.00
7938,7-19-2017,E1084,25,20,?624.60
59683,12-19-2018,E1024,62,62,"?5,022.00"
20950,4-2-2015,E1076,43,60,"?2,400.00"
24508,2-23-2015,E1027,54,56,?434.00
12113,11-14-2017,E1020,12,5,"?1,317.50"
39188,8-4-2017,E1022,24,64,"?1,244.80"
85226,8-30-2017,E1009,34,32,?320.00
83399,12-2-2017,E1048,12,40,"?10,540.00"
32765,10-7-2015,E1049,31,75,?450.00
37218,4-3-2015,E1002,57,80,"?3,648.00"
43577,11-9-2017,E1013,13,47,?622.75
44831,6-1-2015,E1057,67,80,"?3,944.00"
76941,8-11-2016,E1032,21,89,"?2,314.00"
6938,9-19-2016,E1034,27,84,"?2,604.00"
35927,8-7-2018,E1060,7,72,"?1,368.00"
87845,11-9-2015,E1038,46,18,?270.00
17851,4-17-2015,E1069,76,59,"?1,961.75"
53630,12-25-2018,E1004,45,86,"?1,118.00"
77103,8-24-2015,E1078,7,30,?570.00
76589,11-20-2017,E1011,57,74,"?3,374.40"
13026,12-29-2018,E1040,24,19,?369.55
59704,12-6-2018,E1034,21,72,"?1,872.00"
63091,1-23-2018,E1015,72,42,?378.00
48817,3-12-2015,E1087,48,86,"?1,500.70"
75148,11-12-2016,E1028,32,67,"?1,206.00"
75906,11-1-2016,E1022,40,23,"?2,231.00"
55271,5-8-2017,E1072,53,20,?390.00
51280,6-14-2017,E1028,20,22,?550.00
8394,3-13-2017,E1056,14,79,?553.00
22936,3-17-2017,E1069,1,53,"?2,067.00"
23573,3-1-2017,E1032,31,68,?408.00
5466,8-28-2017,E1070,50,11,?231.00
72936,5-10-2016,E1086,11,59,?752.25
6271,9-24-2015,E1044,49,16,?524.80
36546,11-2-2018,E1008,54,54,?418.50
54958,6-30-2017,E1087,6,58,"?1,044.00"
68575,11-4-2016,E1025,3,49,?901.60
24706,3-23-2018,E1003,37,59,"?3,127.00"
57829,11-19-2016,E1085,6,43,?774.00
88262,8-4-2016,E1053,16,14,?35.00
85373,2-19-2017,E1019,18,73,"?2,774.00"
5774,12-3-2017,E1039,3,11,?202.40
88405,3-15-2018,E1081,67,74,"?3,648.20"
43872,5-24-2018,E1059,3,56,"?1,030.40"
69965,4-8-2017,E1081,18,63,"?2,394.00"
39245,2-9-2018,E1059,32,87,"?1,566.00"
8867,12-9-2016,E1072,31,37,?222.00
79831,10-14-2017,E1053,71,8,?59.60
87605,2-21-2018,E1020,73,50,"?1,500.00"
48218,6-29-2016,E1033,58,12,?168.00
42943,12-4-2015,E1053,24,11,?213.95
79454,11-19-2015,E1005,66,49,?882.00
5214,7-17-2018,E1021,74,86,"?1,397.50"
21808,8-14-2016,E1004,11,10,?127.50
21890,12-30-2015,E1059,1,13,?507.00
86817,6-30-2015,E1061,50,55,"?1,155.00"
38628,12-8-2017,E1008,36,80,"?1,360.00"
67484,6-19-2015,E1053,62,56,"?4,536.00"
83544,7-22-2017,E1088,5,19,"?1,187.50"
88368,1-20-2016,E1012,4,82,"?2,788.00"
74003,8-10-2017,E1052,27,90,"?2,790.00"
8444,10-24-2017,E1013,35,73,"?1,536.65"
85900,6-18-2015,E1030,38,42,"?1,344.00"
62419,5-18-2015,E1028,62,48,"?3,888.00"
77137,2-14-2015,E1023,3,38,?699.20
24459,11-2-2016,E1037,26,14,?294.00
50800,4-2-2015,E1038,11,63,?803.25
53412,11-10-2015,E1070,66,18,?324.00
29534,5-15-2016,E1011,28,44,?836.00
9110,1-9-2015,E1072,52,18,?990.00
5237,4-19-2016,E1058,44,60,?840.00
67082,7-21-2017,E1079,13,22,?291.50
71978,12-9-2018,E1022,62,39,"?3,159.00"
62370,6-30-2016,E1080,11,42,?535.50
18935,6-24-2017,E1048,4,68,"?2,312.00"
52168,11-28-2018,E1009,25,9,?281.07
26098,7-13-2018,E1002,29,66,"?3,036.00"
44581,8-6-2016,E1012,65,9,?108.00
7952,11-2-2018,E1034,39,12,?240.00
76920,5-9-2018,E1085,51,65,"?2,470.00"
12141,9-18-2017,E1053,24,81,"?1,575.45"
72001,3-26-2015,E1045,74,49,?796.25
40248,3-6-2017,E1079,6,75,"?1,350.00"
16023,9-18-2016,E1031,67,46,"?2,267.80"
78247,12-17-2015,E1052,33,37,?518.00
21476,11-13-2015,E1025,41,21,?730.80
32050,5-28-2018,E1076,5,52,"?3,250.00"
36878,3-16-2016,E1047,73,84,"?2,520.00"
37766,9-19-2017,E1022,67,17,?838.10
47715,2-18-2018,E1012,68,74,?680.80
72346,1-10-2017,E1014,8,11,?198.00
58166,7-15-2015,E1059,77,44,?418.00
39294,3-20-2017,E1047,2,17,?170.00
87727,2-23-2015,E1007,37,83,"?4,399.00"
39227,1-9-2015,E1060,48,25,?436.25
82970,8-5-2016,E1031,67,48,"?2,366.40"
40472,3-13-2018,E1034,25,19,?593.37
88974,1-27-2016,E1054,35,40,?842.00
50616,8-26-2018,E1083,44,36,?504.00
47922,11-14-2016,E1079,38,37,"?1,184.00"
26630,11-24-2016,E1023,4,8,?272.00
39365,11-13-2015,E1001,75,18,?790.20
47244,12-20-2017,E1036,66,86,"?1,548.00"
82268,7-15-2018,E1016,70,86,"?1,999.50"
47650,8-8-2016,E1037,55,40,?600.00
7172,11-26-2015,E1042,3,63,"?1,159.20"
40036,5-10-2015,E1017,25,73,"?2,279.79"
16094,4-26-2015,E1080,42,18,?466.02
45644,5-24-2017,E1084,11,88,"?1,122.00"
8041,1-11-2015,E1055,68,77,?708.40
53750,11-12-2017,E1077,17,62,?961.00
43534,3-25-2017,E1066,74,9,?146.25
38255,5-28-2015,E1082,50,52,"?1,092.00"
25506,7-26-2015,E1074,22,38,?171.00
61859,5-1-2017,E1025,49,7,?229.60
64825,7-5-2015,E1075,71,44,?327.80
39768,3-20-2016,E1034,55,87,"?1,305.00"
11592,6-2-2017,E1048,69,57,"?7,056.03"
54572,11-6-2016,E1066,71,12,?89.40
37552,10-29-2017,E1086,33,41,?574.00
85024,5-22-2015,E1020,49,56,"?1,836.80"
32349,8-19-2015,E1011,46,72,"?1,080.00"
73654,10-15-2016,E1007,14,22,?154.00
30344,7-17-2018,E1031,74,37,?601.25
18282,1-11-2017,E1057,30,19,?183.35
78307,10-19-2018,E1043,24,83,"?1,614.35"
67549,2-7-2017,E1020,48,88,"?1,535.60"
53016,9-19-2018,E1065,38,24,?768.00
40481,4-18-2016,E1086,51,63,"?2,394.00"
65697,3-7-2015,E1027,74,44,?715.00
22437,11-7-2016,E1051,20,40,"?1,000.00"
30863,10-3-2018,E1054,10,28,?597.80
64108,1-16-2018,E1086,27,82,"?2,542.00"
15121,8-1-2018,E1068,50,88,"?1,848.00"
85902,10-18-2016,E1064,73,50,"?1,500.00"
68289,11-24-2017,E1007,33,64,?896.00
57288,8-18-2018,E1053,51,11,?418.00
14924,4-25-2018,E1054,72,11,?99.00
62483,10-26-2017,E1074,59,76,"?3,336.40"
86582,3-18-2017,E1009,72,15,?135.00
51847,12-5-2017,E1051,25,82,"?2,560.86"
18370,5-24-2018,E1048,64,15,?427.50
84720,4-13-2018,E1060,31,62,?372.00
60208,3-5-2017,E1063,61,87,"?1,218.00"
64982,10-24-2016,E1052,67,48,"?2,366.40"
66048,1-9-2016,E1039,12,32,"?8,432.00"
43860,12-22-2015,E1065,15,49,"?1,053.50"
66322,6-19-2017,E1079,65,61,?732.00
55595,10-22-2018,E1019,52,7,?385.00
53997,6-19-2016,E1021,61,88,"?1,232.00"
76410,4-22-2017,E1030,57,50,"?2,280.00"
79262,8-29-2015,E1072,50,54,"?1,134.00"
40590,8-27-2015,E1008,38,47,"?1,504.00"
87072,1-26-2015,E1036,17,28,?434.00
41438,8-17-2018,E1071,76,41,"?1,363.25"
41923,4-25-2016,E1006,30,52,?501.80
28559,2-14-2018,E1006,52,64,"?3,520.00"
12556,12-29-2018,E1068,19,38,?475.00
88558,2-22-2018,E1010,5,54,"?3,375.00"
30780,9-11-2015,E1031,75,68,"?2,985.20"
52461,10-22-2017,E1074,16,62,?155.00
70558,4-9-2016,E1045,62,56,"?4,536.00"
30669,6-12-2017,E1084,38,59,"?1,888.00"
67579,9-30-2017,E1054,21,43,"?1,118.00"
65057,11-20-2017,E1081,20,78,"?1,950.00"
57470,8-7-2017,E1004,65,29,?348.00
12183,6-30-2017,E1016,34,81,?810.00
89103,7-4-2017,E1034,28,44,?836.00
72522,5-10-2018,E1044,6,83,"?1,494.00"
5160,7-8-2018,E1027,24,20,?389.00
28705,8-31-2016,E1038,21,44,"?1,144.00"
21585,9-22-2017,E1054,75,61,"?2,677.90"
17559,12-15-2018,E1025,69,73,"?9,036.67"
7701,9-16-2017,E1082,22,50,?225.00
58670,3-2-2018,E1016,17,49,?759.50
6233,7-19-2017,E1020,52,77,"?4,235.00"
11739,10-23-2017,E1018,77,52,?494.00
23505,9-17-2015,E1053,7,54,"?1,026.00"
12728,9-8-2017,E1006,23,89,"?3,204.00"
40164,5-13-2017,E1027,36,64,"?1,088.00"
84579,6-6-2015,E1062,33,19,?266.00
82158,12-14-2018,E1016,11,39,?497.25
30133,8-26-2016,E1018,32,50,?900.00
86250,11-7-2015,E1033,46,67,"?1,005.00"
40893,2-10-2018,E1034,66,22,?396.00
36173,11-4-2016,E1009,67,13,?640.90
49088,4-13-2017,E1040,74,63,"?1,023.75"
5522,4-23-2016,E1024,70,45,"?1,046.25"
68001,1-22-2018,E1035,47,76,"?1,824.00"
79902,8-30-2016,E1015,68,70,?644.00
68554,9-1-2017,E1036,28,24,?456.00
51258,9-18-2018,E1018,75,34,"?1,492.60"
25947,6-17-2015,E1083,74,57,?926.25
22339,9-22-2016,E1018,18,59,"?2,242.00"
29906,5-22-2015,E1019,34,89,?890.00
28178,4-28-2017,E1068,12,16,"?4,216.00"
82302,9-17-2016,E1019,72,78,?702.00
79906,3-9-2015,E1012,12,34,"?8,959.00"
85954,8-6-2018,E1032,35,47,?989.35
83591,12-7-2017,E1082,61,89,"?1,246.00"
35630,12-3-2015,E1012,32,42,?756.00
59784,10-8-2016,E1033,72,85,?765.00
10755,12-10-2016,E1005,33,42,?588.00
40775,3-28-2018,E1013,58,85,"?1,190.00"
80757,11-16-2017,E1001,70,61,"?1,418.25"
33363,12-31-2017,E1015,49,68,"?2,230.40"
78871,4-24-2015,E1053,4,52,"?1,768.00"
74391,7-27-2017,E1081,6,38,?684.00
32825,2-10-2015,E1069,72,82,?738.00
61421,12-7-2018,E1068,20,59,"?1,475.00"
24969,4-22-2015,E1076,59,65,"?2,853.50"
47132,12-9-2018,E1010,32,39,?702.00
85365,7-9-2016,E1010,55,39,?585.00
60081,5-31-2015,E1029,48,17,?296.65
16949,12-20-2016,E1086,2,6,?60.00
36444,12-19-2016,E1010,41,32,"?1,113.60"
36728,1-2-2017,E1048,41,10,?348.00
72546,11-29-2015,E1086,26,38,?798.00
54507,10-19-2016,E1084,19,65,?812.50
83040,8-4-2017,E1085,62,15,"?1,215.00"
48198,2-9-2016,E1048,13,70,?927.50
28264,2-24-2017,E1075,73,84,"?2,520.00"
66774,8-15-2018,E1015,6,43,?774.00
21178,3-8-2017,E1005,68,84,?772.80
23488,5-15-2016,E1080,15,41,?881.50
55378,10-1-2016,E1050,65,59,?708.00
9193,3-27-2017,E1086,1,86,"?3,354.00"
70268,4-2-2017,E1011,44,52,?728.00
56566,10-8-2016,E1004,77,16,?152.00
58592,4-16-2017,E1048,15,70,"?1,505.00"
69419,5-9-2017,E1025,67,87,"?4,289.10"
89774,12-10-2018,E1082,40,8,?776.00
5107,3-14-2015,E1025,28,24,?456.00
62326,4-4-2018,E1046,48,20,?349.00
64368,4-4-2017,E1067,19,24,?300.00
30302,4-30-2017,E1010,74,77,"?1,251.25"
38251,11-21-2015,E1018,22,86,?387.00
14952,1-6-2018,E1032,9,58,"?1,276.00"
84861,10-18-2016,E1040,58,41,?574.00
36273,1-28-2017,E1056,29,52,"?2,392.00"
82181,3-10-2016,E1031,28,8,?152.00
41093,11-20-2015,E1021,38,66,"?2,112.00"
70969,5-29-2018,E1015,42,40,"?1,035.60"
80941,1-6-2017,E1071,42,35,?906.15
16658,4-1-2017,E1032,53,59,"?1,150.50"
6111,10-28-2018,E1021,59,9,?395.10
77462,7-5-2015,E1065,38,30,?960.00
66716,4-4-2016,E1066,31,32,?192.00
10523,3-17-2017,E1080,75,8,?351.20
86454,1-8-2018,E1031,38,89,"?2,848.00"
71582,7-16-2018,E1015,25,84,"?2,623.32"
9900,5-10-2015,E1040,35,36,?757.80
6216,7-3-2017,E1029,9,36,?792.00
87137,9-15-2016,E1020,3,57,"?1,048.80"
36381,6-12-2018,E1018,61,15,?210.00
35044,11-18-2015,E1054,64,13,?370.50
14564,12-28-2016,E1038,32,59,"?1,062.00"
61998,10-11-2015,E1017,25,43,"?1,342.89"
8573,6-29-2015,E1088,44,35,?490.00
47657,9-3-2017,E1036,37,36,"?1,908.00"
31310,2-4-2018,E1061,10,30,?640.50
55865,11-27-2018,E1018,32,32,?576.00
21874,1-3-2018,E1022,37,70,"?3,710.00"
72728,3-10-2015,E1031,21,64,"?1,664.00"
29169,6-27-2018,E1055,14,58,?406.00
51402,5-30-2017,E1074,21,56,"?1,456.00"
46637,7-13-2015,E1031,31,70,?420.00
80944,6-23-2015,E1067,48,57,?994.65
29500,2-28-2017,E1068,11,20,?255.00
78524,5-6-2015,E1088,50,53,"?1,113.00"
76553,10-2-2016,E1007,26,53,"?1,113.00"
6661,7-8-2017,E1040,49,12,?393.60
79126,2-24-2018,E1035,14,66,?462.00
54759,6-7-2017,E1067,3,53,?975.20
18385,1-15-2018,E1019,66,16,?288.00
74354,3-7-2016,E1077,69,78,"?9,655.62"
57115,5-17-2016,E1009,35,54,"?1,136.70"
47470,4-30-2018,E1065,66,80,"?1,440.00"
60298,11-25-2018,E1037,66,52,?936.00
72067,9-14-2016,E1079,31,61,?366.00
47031,7-9-2015,E1043,58,49,?686.00
49267,12-8-2017,E1052,51,6,?228.00
63314,2-23-2016,E1075,33,39,?546.00
70805,1-17-2017,E1024,14,69,?483.00
25649,1-11-2015,E1021,43,35,"?1,400.00"
51465,10-24-2018,E1086,22,25,?112.50
27648,10-3-2016,E1031,7,25,?475.00
33988,10-29-2015,E1017,66,51,?918.00
33404,9-30-2018,E1045,25,12,?374.76
67392,6-12-2017,E1011,28,23,?437.00
29905,9-29-2016,E1076,26,40,?840.00
65945,7-11-2017,E1060,68,34,?312.80
56480,5-11-2018,E1033,53,73,"?1,423.50"
49136,7-24-2017,E1070,37,46,"?2,438.00"
52455,1-21-2017,E1048,35,74,"?1,557.70"
82745,5-1-2015,E1065,30,41,?395.65
16664,5-21-2015,E1060,36,83,"?1,411.00"
54920,12-27-2017,E1041,53,89,"?1,735.50"
76829,10-18-2016,E1073,39,28,?560.00
69520,10-26-2017,E1037,12,67,"?17,654.50"
63895,2-25-2016,E1016,35,11,?231.55
82157,1-31-2016,E1032,60,78,?975.00
74306,8-13-2016,E1029,48,38,?663.10
17212,2-12-2016,E1052,55,60,?900.00
31265,2-7-2016,E1064,18,7,?266.00
66853,7-7-2015,E1062,21,28,?728.00
77122,9-3-2016,E1044,9,23,?506.00
64243,3-29-2017,E1003,5,41,"?2,562.50"
76370,6-8-2015,E1076,54,88,?682.00
